dataset,subject,elec_idx,elec,z,p
Angelique,S10,0,Fp1,1.1637,0.03906
Angelique,S10,1,AF7,1.2283,0.21094
Angelique,S10,2,AF3,0.9935,0.07031
Angelique,S10,3,F1,-0.9979,0.77344
Angelique,S10,4,F3,0.0264,0.41406
Angelique,S10,5,F5,1.6324,0.07031
Angelique,S10,6,F7,0.9744,0.24219
Angelique,S10,7,FT7,0.7779,0.21094
Angelique,S10,8,FC5,0.0682,0.49219
Angelique,S10,9,FC3,-0.3283,0.50781
Angelique,S10,10,FC1,1.4906,0.05469
Angelique,S10,11,C1,-0.859,0.58594
Angelique,S10,12,C3,-0.0741,0.50781
Angelique,S10,13,C5,-0.8959,0.75781
Angelique,S10,14,T7,0.2868,0.38281
Angelique,S10,15,TP7,-0.1346,0.52344
Angelique,S10,16,CP5,-1.0499,0.75781
Angelique,S10,17,CP3,-0.0856,0.52344
Angelique,S10,18,CP1,-0.5874,0.64844
Angelique,S10,19,P1,-0.0864,0.52344
Angelique,S10,20,P3,0.0989,0.46094
Angelique,S10,21,P5,-1.0,0.77344
Angelique,S10,22,P7,1.1503,0.19531
Angelique,S10,23,P9,2.154,0.00781
Angelique,S10,24,PO7,1.5143,0.03906
Angelique,S10,25,PO3,0.5855,0.49219
Angelique,S10,26,O1,0.2159,0.42969
Angelique,S10,27,Iz,-1.0229,0.89844
Angelique,S10,28,Oz,-0.93,0.74219
Angelique,S10,29,POz,-1.278,0.96094
Angelique,S10,30,Pz,-0.2884,0.58594
Angelique,S10,31,CPz,1.4396,0.10156
Angelique,S10,32,Fpz,1.0254,0.03906
Angelique,S10,33,Fp2,0.8005,0.21094
Angelique,S10,34,AF8,-0.4128,0.66406
Angelique,S10,35,AF4,0.2166,0.44531
Angelique,S10,36,AFz,0.9858,0.33594
Angelique,S10,37,Fz,-0.4845,0.58594
Angelique,S10,38,F2,-0.9085,0.77344
Angelique,S10,39,F4,-0.5086,0.64844
Angelique,S10,40,F6,-0.5289,0.52344
Angelique,S10,41,F8,0.1449,0.47656
Angelique,S10,42,FT8,-0.494,0.61719
Angelique,S10,43,FC6,-0.2593,0.60156
Angelique,S10,44,FC4,-0.9093,0.55469
Angelique,S10,45,FC2,-1.0031,0.78906
Angelique,S10,46,FCz,-0.8325,0.52344
Angelique,S10,47,Cz,1.5276,0.00781
Angelique,S10,48,C2,1.0034,0.17969
Angelique,S10,49,C4,1.3855,0.11719
Angelique,S10,50,C6,-1.1695,0.82031
Angelique,S10,51,T8,1.0041,0.19531
Angelique,S10,52,TP8,-0.2832,0.60156
Angelique,S10,53,CP6,0.9206,0.28906
Angelique,S10,54,CP4,-0.0207,0.50781
Angelique,S10,55,CP2,-0.8121,0.77344
Angelique,S10,56,P2,-1.0282,0.86719
Angelique,S10,57,P4,-0.7239,0.64844
Angelique,S10,58,P6,1.5043,0.05469
Angelique,S10,59,P8,0.8633,0.21094
